ec5_uuid,ec5_parent_uuid,created_at,uploaded_at,title,Quarter,Distance_SamplePoint,Tree_Sp,Tag,lat_GPS_Location_tree,long_GPS_Location_tree,accuracy_GPS_Location_tree,UTM_Northing_GPS_Location_tree,UTM_Easting_GPS_Location_tree,UTM_Zone_GPS_Location_tree,Picture_ID
d4abf9d8-a94b-4e8f-939b-7e2be2243852,6a06d41b-664b-429a-aca4-7401782c67c1,2024-10-07T15:02:50.000Z,2024-10-11T09:14:29.000Z,QI,QI,3.68,"Betula pendula (Silver Birch)",,51.410025,-0.646456,5,5698051,663677,30U,
fe77e69d-3c0d-484d-951d-5efc48991a12,c151ea6c-6c18-40f7-bc90-bd90cd1b2738,2024-10-09T13:50:55.000Z,2024-10-11T09:14:24.000Z,QIV,QIV,6.89,"Quercus cerris (Turkish Oak)",2135,,,,,,,
6c58fe6c-c902-41f8-9bfc-da9843aba9cf,c151ea6c-6c18-40f7-bc90-bd90cd1b2738,2024-10-09T13:49:05.000Z,2024-10-11T09:14:21.000Z,QIII,QIII,2.18,"Quercus cerris (Turkish Oak)",1702,,,,,,,
898f4bef-958d-43ca-9b83-5a306bc7c315,c151ea6c-6c18-40f7-bc90-bd90cd1b2738,2024-10-07T14:07:38.000Z,2024-10-11T09:14:18.000Z,QII,QII,3.66,"Quercus robur (Pedunculated Oak)",2136,51.409835,-0.644924,4,5698033,663784,30U,
2c364341-5da6-4ff8-9c92-f6df01cd67b4,c151ea6c-6c18-40f7-bc90-bd90cd1b2738,2024-10-07T14:01:54.000Z,2024-10-11T09:14:14.000Z,QI,QI,1.6,"Acer pseudoplatanus (Sycamore)",,51.409856,-0.64499,5,5698035,663779,30U,
5048d4e4-b855-41cc-9251-707ae648664b,811a55a9-6c54-45e9-a5f3-0ec186fa414a,2024-10-09T13:46:44.000Z,2024-10-11T09:14:10.000Z,QIV,QIV,6.29,"Acer pseudoplatanus (Sycamore)",,,,,,,,
47048985-0cfc-4bcd-aae2-53be345953c0,811a55a9-6c54-45e9-a5f3-0ec186fa414a,2024-10-09T13:45:22.000Z,2024-10-11T09:14:05.000Z,QIII,QIII,7.47,"Acer pseudoplatanus (Sycamore)",,,,,,,,
e10adbb3-eb39-453e-be1c-5b68ab165e77,811a55a9-6c54-45e9-a5f3-0ec186fa414a,2024-10-07T13:53:08.000Z,2024-10-11T09:14:00.000Z,QII,QII,6.34,"Acer pseudoplatanus (Sycamore)",,51.409867,-0.64498,5,5698036,663780,30U,
301d6d16-7acf-4825-b28f-7d29fd7e76e0,811a55a9-6c54-45e9-a5f3-0ec186fa414a,2024-10-07T13:51:29.000Z,2024-10-11T09:13:58.000Z,QI,QI,5.1,"Betula pendula (Silver Birch)",,51.409903,-0.644778,5,5698041,663794,30U,
521f4034-9a15-43e9-8ff3-317fb68febc4,43707f65-b69f-49a9-913c-1491a59abd4f,2024-10-09T13:31:29.000Z,2024-10-11T09:13:52.000Z,QIII,QIII,10.2,"Acer pseudoplatanus (Sycamore)",,,,,,,,
b69d49a6-3693-409f-920d-299aaff6ffc9,43707f65-b69f-49a9-913c-1491a59abd4f,2024-10-08T09:51:27.000Z,2024-10-11T09:13:49.000Z,QIV,QIV,3.06,"Acer pseudoplatanus (Sycamore)",,,,,,,,
cb7b41c0-364b-4d3b-84ca-3563d62e8b09,43707f65-b69f-49a9-913c-1491a59abd4f,2024-10-07T13:43:43.000Z,2024-10-11T09:13:46.000Z,QII,QII,18,"Quercus robur (Pedunculated Oak)",1979,51.410124,-0.644969,4,5698065,663780,30U,
4277599d-074b-4085-9bfa-36203dc5e6f6,43707f65-b69f-49a9-913c-1491a59abd4f,2024-10-07T13:40:05.000Z,2024-10-11T09:13:43.000Z,QI,QI,11.24,"Acer pseudoplatanus (Sycamore)",,51.410133,-0.644686,5,5698067,663799,30U,
080c9964-e45f-4b65-a90d-0d2d2dd4e135,d06f3cf6-80c2-4126-b61d-b02147d52087,2024-10-09T13:23:33.000Z,2024-10-11T09:13:38.000Z,QIV,QIV,7.65,"Acer pseudoplatanus (Sycamore)",,,,,,,,
dc103d6d-2641-4282-805c-ba872cfee671,d06f3cf6-80c2-4126-b61d-b02147d52087,2024-10-09T13:21:17.000Z,2024-10-11T09:13:33.000Z,QIII,QIII,18,"Acer pseudoplatanus (Sycamore)",,,,,,,,
210d810c-c52b-4553-acd5-b9cde01a52e8,d06f3cf6-80c2-4126-b61d-b02147d52087,2024-10-07T13:29:11.000Z,2024-10-11T09:13:30.000Z,QII,QII,9.62,"Quercus robur (Pedunculated Oak)",2125,51.410053,-0.644785,5,5698057,663793,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=210d810c-c52b-4553-acd5-b9cde01a52e8_1728307722.jpg
50908b27-c10e-4bfc-aa63-5311b2c77585,d06f3cf6-80c2-4126-b61d-b02147d52087,2024-10-07T13:21:06.000Z,2024-10-11T09:13:27.000Z,QI,QI,4.819,"Ulmus sp. (Elm)",,51.410093,-0.644737,8,5698062,663796,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=50908b27-c10e-4bfc-aa63-5311b2c77585_1728307254.jpg
03bfcf20-7744-4c94-a24c-798228ff43f0,2c95a1dd-8bb1-4053-8111-6559c44901e8,2024-10-07T13:07:21.000Z,2024-10-11T09:13:23.000Z,QIV,QIV,6.1,"Ulmus sp. (Elm)",,51.409948,-0.644759,5,5698046,663795,30U,
24c27615-4756-4233-86f6-8091482e1e7e,2c95a1dd-8bb1-4053-8111-6559c44901e8,2024-10-07T12:59:42.000Z,2024-10-11T09:13:18.000Z,QIII,QIII,3.64,"Acer pseudoplatanus (Sycamore)",,51.410053,-0.644869,5,5698057,663787,30U,
0914182e-747d-4038-b8c8-35fe79722cb7,2c95a1dd-8bb1-4053-8111-6559c44901e8,2024-10-07T12:49:59.000Z,2024-10-11T09:13:14.000Z,QII,QII,9.4,"Acer pseudoplatanus (Sycamore)",,51.409917,-0.644952,5,5698042,663782,30U,
18cbaed8-f60e-4941-b568-f6db4407c092,2c95a1dd-8bb1-4053-8111-6559c44901e8,2024-10-07T12:41:36.000Z,2024-10-11T09:13:11.000Z,QI,QI,7.45,"Betula pendula (Silver Birch)",0,51.409935,-0.64481,5,5698044,663792,30U,https://five.epicollect.net/api/media/silwood-masters-woodland-survey?type=photo&format=entry_original&name=18cbaed8-f60e-4941-b568-f6db4407c092_1728304885.jpg
d531fb7e-7038-4767-ab7a-5e57f4ce952e,2c7f58fc-67c8-4584-b6d2-9d69c489f618,2024-10-07T16:31:59.000Z,2024-10-09T10:22:27.000Z,QIV,QIV,7.6,"Betula pendula (Silver Birch)",,,,,,,,
b6b8e11a-f0be-450b-9698-2830167d1808,2c7f58fc-67c8-4584-b6d2-9d69c489f618,2024-10-07T16:30:38.000Z,2024-10-09T10:22:24.000Z,QIII,QIII,2.62,"Betula pendula (Silver Birch)",,,,,,,,
9f28c328-2d38-440f-9afd-00d22d971688,aaebdd25-a752-4a05-9240-c16e978637d3,2024-10-07T16:54:50.000Z,2024-10-09T10:22:21.000Z,QIV,QIV,7.2,"Betula pendula (Silver Birch)",,,,,,,,
582def09-4f6a-449f-b829-cc1530b4ea52,2c7f58fc-67c8-4584-b6d2-9d69c489f618,2024-10-07T16:29:45.000Z,2024-10-09T10:22:21.000Z,QII,QII,4.42,"Betula pendula (Silver Birch)",,,,,,,,
492a1958-d6ad-457c-9ccf-601a41522776,aaebdd25-a752-4a05-9240-c16e978637d3,2024-10-07T16:54:29.000Z,2024-10-09T10:22:18.000Z,QIII,QIII,4.8,"Betula pendula (Silver Birch)",,,,,,,,
749af88a-f127-4ddd-8ca2-eed790fe6a55,2c7f58fc-67c8-4584-b6d2-9d69c489f618,2024-10-07T16:28:56.000Z,2024-10-09T10:22:18.000Z,QI,QI,6.2,"Betula pendula (Silver Birch)",,51.409649,-0.639659,5,5698024,664151,30U,
4c1e9685-6c54-41aa-8f57-29d7ee1b484f,6e56dedb-0b5e-4988-9b10-939dbbda2f6a,2024-10-07T16:55:21.000Z,2024-10-09T10:22:13.000Z,QIV,QIV,8.63,"Corylus avellana (Hazel)",,,,,,,,
0da3af8e-f555-4333-961d-cc29d484d85d,aaebdd25-a752-4a05-9240-c16e978637d3,2024-10-07T16:54:09.000Z,2024-10-09T10:22:13.000Z,QII,QII,2,"Betula pendula (Silver Birch)",,,,,,,,
f5683536-89ba-49fd-bbda-fddfefe30584,6e56dedb-0b5e-4988-9b10-939dbbda2f6a,2024-10-07T16:54:25.000Z,2024-10-09T10:22:10.000Z,QIII,QIII,7.74,,,,,,,,,
474c92e7-18ed-49d6-aab5-86bd5d60b20f,aaebdd25-a752-4a05-9240-c16e978637d3,2024-10-07T16:53:45.000Z,2024-10-09T10:22:09.000Z,QI,QI,3.3,"Betula pendula (Silver Birch)",,,,,,,,
11ed5d86-523c-4348-ba57-c3d085dcbdb6,6e56dedb-0b5e-4988-9b10-939dbbda2f6a,2024-10-07T16:53:03.000Z,2024-10-09T10:22:07.000Z,QII,QII,10,"Betula pendula (Silver Birch)",,,,,,,,
73f4e967-c510-4831-859b-74443d6cc78f,de830b96-1120-460c-9b8b-e353c92541e4,2024-10-07T16:47:24.000Z,2024-10-09T10:22:04.000Z,QIV,QIV,4.46,"Betula pendula (Silver Birch)",,,,,,,,
c1fb4ce5-db27-4c27-8e4f-5ed4f77a8807,6e56dedb-0b5e-4988-9b10-939dbbda2f6a,2024-10-07T16:51:00.000Z,2024-10-09T10:22:02.000Z,QI,QI,3.6,"Fraxinus excelsior (Ash)",,,,,,,,
db4220bc-f3f0-4e8b-9d39-f2e5323c9a40,de830b96-1120-460c-9b8b-e353c92541e4,2024-10-07T16:46:39.000Z,2024-10-09T10:22:00.000Z,QIII,QIII,5.7,"Betula pendula (Silver Birch)",,,,,,,,
335e5cdf-5706-40d8-b9e1-984cf465e607,de830b96-1120-460c-9b8b-e353c92541e4,2024-10-07T16:45:58.000Z,2024-10-09T10:21:57.000Z,QII,QII,9,"Betula pendula (Silver Birch)",,,,,,,,
3e0b9036-61fe-4e56-aa9b-5c0f45124184,de830b96-1120-460c-9b8b-e353c92541e4,2024-10-07T16:45:10.000Z,2024-10-09T10:21:54.000Z,QI,QI,4.86,"Acer pseudoplatanus (Sycamore)",,,,,,,,
81e97b6b-75c6-42eb-880c-46079c29d5d5,97d20c71-21b7-4d80-aa34-ee865f79d552,2024-10-07T16:28:24.000Z,2024-10-09T10:21:49.000Z,QIV,QIV,9.86,"Betula pendula (Silver Birch)",,,,,,,,
3055a091-bf4c-4bde-929a-fae447f889b8,97d20c71-21b7-4d80-aa34-ee865f79d552,2024-10-07T16:27:45.000Z,2024-10-09T10:21:45.000Z,QIII,QIII,8.09,"Betula pendula (Silver Birch)",,,,,,,,
d9164e9e-d942-40ef-9a85-c8067ec814a6,97d20c71-21b7-4d80-aa34-ee865f79d552,2024-10-07T16:27:25.000Z,2024-10-09T10:21:42.000Z,QII,QII,1.67,"Betula pendula (Silver Birch)",,,,,,,,
02fb6f65-cfdf-4005-9362-96ff96822d2f,97d20c71-21b7-4d80-aa34-ee865f79d552,2024-10-07T16:27:01.000Z,2024-10-09T10:21:39.000Z,QI,QI,1.5,"Betula pendula (Silver Birch)",,,,,,,,
be092269-70d9-4e6f-a76a-e230f9219db3,63c2b3e0-f03d-4dc8-8449-58a0dac0c147,2024-10-08T14:52:06.000Z,2024-10-08T14:53:54.000Z,QIV,QIV,5,"Betula pendula (Silver Birch)",,51.412598,-0.645985,4,5698338,663700,30U,
ffadbd5b-b7cf-43ad-bdc8-e32b1cb520b6,63c2b3e0-f03d-4dc8-8449-58a0dac0c147,2024-10-08T14:49:33.000Z,2024-10-08T14:53:51.000Z,QIII,QIII,8.35,"Betula pendula (Silver Birch)",,51.412572,-0.646127,4,5698335,663691,30U,
99debec7-9919-443f-b772-5aa8ae828079,63c2b3e0-f03d-4dc8-8449-58a0dac0c147,2024-10-08T14:45:12.000Z,2024-10-08T14:53:47.000Z,QII,QII,7.8,"Betula pendula (Silver Birch)",,51.412431,-0.645988,4,5698319,663701,30U,
9f6fc420-af5b-4a2f-9ed9-3c3097908bb5,63c2b3e0-f03d-4dc8-8449-58a0dac0c147,2024-10-08T14:40:27.000Z,2024-10-08T14:53:44.000Z,QI,QI,9,"Fagus sylvatica (Beech)",,51.412502,-0.645985,4,5698327,663701,30U,
e6eeaa61-3a41-47cf-8f0b-15f832b5c186,7050fa64-5821-475f-8c74-fc418325fe55,2024-10-08T14:43:58.000Z,2024-10-08T14:50:00.000Z,QIV,QIV,3.5,"Betula pendula (Silver Birch)",,51.413013,-0.646175,4,5698383,663686,30U,
b6f35247-46b8-4032-bf42-ebf03e4dc01d,7050fa64-5821-475f-8c74-fc418325fe55,2024-10-08T14:43:02.000Z,2024-10-08T14:49:55.000Z,QIII,QIII,2.86,"Betula pendula (Silver Birch)",,51.413042,-0.646261,4,5698386,663680,30U,
070db5b0-04bd-4e71-98a9-6a4b933e5932,7050fa64-5821-475f-8c74-fc418325fe55,2024-10-08T14:41:33.000Z,2024-10-08T14:49:51.000Z,QII,QII,3.57,"Betula pendula (Silver Birch)",,51.413005,-0.646211,4,5698382,663683,30U,
162b92e9-be83-40c8-8239-e7f89ee63281,7050fa64-5821-475f-8c74-fc418325fe55,2024-10-08T14:40:11.000Z,2024-10-08T14:49:48.000Z,QI,QI,4.5,"Betula pendula (Silver Birch)",,51.412976,-0.64615,4,5698379,663687,30U,
286a09f0-8584-11ef-8be3-bdf0141a7819,d772ea90-8582-11ef-92ac-79598f5d3726,2024-10-08T14:46:53.199Z,2024-10-08T14:47:41.000Z,QIV,QIV,5.96,"Betula pendula (Silver Birch)",,51.412601,-0.646099,4,5698338,663692,30U,
49d0249b-0601-48f9-942d-f01b6e344569,45ee578d-d841-4a16-bbef-de6e37af59d0,2024-10-08T14:45:39.000Z,2024-10-08T14:46:32.000Z,QIV,QIV,3.2,"Betula pendula (Silver Birch)",,51.412983,-0.646152,4,5698380,663687,30U,
fc3ae18d-c177-4200-a79e-b96c38a61685,45ee578d-d841-4a16-bbef-de6e37af59d0,2024-10-08T14:45:00.000Z,2024-10-08T14:46:30.000Z,QIII,QIII,6.05,"Betula pendula (Silver Birch)",,51.413008,-0.64626,4,5698383,663680,30U,
827f4bd9-c5cb-40bc-ad48-f067d7ed49b5,45ee578d-d841-4a16-bbef-de6e37af59d0,2024-10-08T14:44:19.000Z,2024-10-08T14:46:29.000Z,QII,QII,6.56,"Betula pendula (Silver Birch)",,51.412855,-0.646207,4,5698366,663684,30U,
1831f35f-dd3c-4085-9664-49e06f7099a6,45ee578d-d841-4a16-bbef-de6e37af59d0,2024-10-08T14:43:26.000Z,2024-10-08T14:46:27.000Z,QI,QI,5.02,"Betula pendula (Silver Birch)",,51.412886,-0.646205,4,5698369,663684,30U,
15771bdd-c016-4f4f-a89d-5f7a8f7b7832,52f11124-0b40-439a-88b7-5299e436f17a,2024-10-08T14:39:51.000Z,2024-10-08T14:46:24.000Z,QIV,QIV,11.9,"Betula pendula (Silver Birch)",,51.412598,-0.645991,4,5698338,663700,30U,
9c3be759-70f5-4bc1-8146-2f5cc46a60e8,52f11124-0b40-439a-88b7-5299e436f17a,2024-10-08T14:39:07.000Z,2024-10-08T14:46:23.000Z,QIII,QIII,12.5,"Betula pendula (Silver Birch)",,51.412572,-0.646127,4,5698335,663691,30U,
4043885c-9b63-478d-aca1-dc93d52b92f0,52f11124-0b40-439a-88b7-5299e436f17a,2024-10-08T14:38:17.000Z,2024-10-08T14:46:21.000Z,QII,QII,0.96,"Betula pendula (Silver Birch)",,51.412431,-0.645988,4,5698319,663701,30U,
c061a187-03eb-4b19-bae8-f4b39d8a747b,52f11124-0b40-439a-88b7-5299e436f17a,2024-10-08T14:37:19.000Z,2024-10-08T14:46:20.000Z,QI,QI,2.9,"Fagus sylvatica (Beech)",,51.412502,-0.664598,4,5698286,662406,30U,
ec44704c-6dd7-4a88-ad7b-3864aeac3985,83b0d67b-99fb-4be0-9bea-35eb9ab05fbd,2024-10-07T16:53:22.000Z,2024-10-08T14:46:15.000Z,QIV,QIV,25,"Acer pseudoplatanus (Sycamore)",,51.411633,-0.644777,4,5698233,663788,30U,
a8129cfc-8fc4-420f-baef-79a155efa8aa,83b0d67b-99fb-4be0-9bea-35eb9ab05fbd,2024-10-07T16:50:15.000Z,2024-10-08T14:46:09.000Z,QIII,QIII,15.4,"Quercus robur (Pedunculated Oak)",2294,51.411539,-0.644568,4,5698223,663803,30U,
6a8ccab7-7df6-4e5b-8773-cb8fc57c13f8,83b0d67b-99fb-4be0-9bea-35eb9ab05fbd,2024-10-07T16:48:21.000Z,2024-10-08T14:46:06.000Z,QII,QII,3,"Quercus robur (Pedunculated Oak)",2167,51.411509,-0.644291,4,5698220,663822,30U,
3ea5009a-5779-45c2-8adc-1d3fa1df8a66,83b0d67b-99fb-4be0-9bea-35eb9ab05fbd,2024-10-07T16:30:39.000Z,2024-10-08T14:45:58.000Z,QI,QI,9.2,"Tilia sp. (Lime)",,51.411625,-0.644308,4,5698233,663820,30U,
9f16b450-8583-11ef-b9fd-39d5e920f5f7,d772ea90-8582-11ef-92ac-79598f5d3726,2024-10-08T14:43:02.805Z,2024-10-08T14:44:05.000Z,QIII,QIII,5.9,"Fagus sylvatica (Beech)",,51.412601,-0.646201,4,5698338,663685,30U,
0eb89643-17af-4e3e-ab2e-cc2f6d24f113,93839df1-5f0f-41a0-b2b1-b932d433f647,2024-10-08T08:10:38.000Z,2024-10-08T14:44:02.000Z,QIV,QIV,10.8,"Acer pseudoplatanus (Sycamore)",,51.411633,-0.644777,4,5698233,663788,30U,
810f13ea-0b58-4678-b14a-c4c84f528f17,93839df1-5f0f-41a0-b2b1-b932d433f647,2024-10-08T08:09:58.000Z,2024-10-08T14:43:57.000Z,QIII,QIII,14,"Quercus robur (Pedunculated Oak)",2295,51.411543,-0.644801,4,5698223,663786,30U,
3e86c70d-428d-49c7-b79e-3cc4283d7ea6,93839df1-5f0f-41a0-b2b1-b932d433f647,2024-10-08T08:09:01.000Z,2024-10-08T14:43:51.000Z,QII,QII,2.8,"Quercus robur (Pedunculated Oak)",2294,51.411539,-0.644568,4,5698223,663803,30U,
8b7c8b84-3164-4728-95e2-8fabfec11bd2,93839df1-5f0f-41a0-b2b1-b932d433f647,2024-10-08T08:07:55.000Z,2024-10-08T14:43:48.000Z,QI,QI,21,"Quercus robur (Pedunculated Oak)",2292,51.411666,-0.644345,4,5698238,663818,30U,
2e17ec9b-4a6c-4231-92f4-2d4b4abe8d4c,7b2e472e-a244-4190-b9c4-fa12ef19db17,2024-10-07T10:34:23.000Z,2024-10-08T14:43:42.000Z,2e17ec9b-4a6c-4231-92f4-2d4b4abe8d4c,,0.3,,0,51.409354,-0.63992,5,5697991,664134,30U,
768e9340-8583-11ef-8f3c-73996796defd,d772ea90-8582-11ef-92ac-79598f5d3726,2024-10-08T14:41:54.804Z,2024-10-08T14:42:46.000Z,QII,QII,9.45,"Fagus sylvatica (Beech)",,51.412594,-0.646102,4,5698337,663692,30U,
38f14280-8583-11ef-85f6-bdffcf311997,d772ea90-8582-11ef-92ac-79598f5d3726,2024-10-08T14:40:11.432Z,2024-10-08T14:41:48.000Z,QI,QI,0.8,"Quercus robur (Pedunculated Oak)",,51.41267,-0.646109,4,5698345,663691,30U,
0be0af9d-9fe6-4347-8e44-644dcca242c3,0a32d125-b12b-4eda-afdc-207485119246,2024-10-07T16:03:55.000Z,2024-10-08T11:01:34.000Z,QIV,QIV,1.32,"Acer pseudoplatanus (Sycamore)",,51.414631,-0.649865,4,5698555,663423,30U,
b1c90031-7681-41d1-9815-0a0a8401bd6e,0a32d125-b12b-4eda-afdc-207485119246,2024-10-07T16:05:04.000Z,2024-10-08T11:01:30.000Z,QIII,QIII,6.96,"Ulmus sp. (Elm)",,51.414638,-0.649689,4,5698556,663435,30U,
aac22031-7671-4462-8321-f068a17702c3,0a32d125-b12b-4eda-afdc-207485119246,2024-10-07T16:04:31.000Z,2024-10-08T11:01:27.000Z,QII,QII,0.39,"Acer pseudoplatanus (Sycamore)",,51.414653,-0.649808,4,5698558,663427,30U,
4f8ec33b-e13c-4de2-84c2-09bf42615397,0a32d125-b12b-4eda-afdc-207485119246,2024-10-07T16:04:19.000Z,2024-10-08T11:01:23.000Z,QI,QI,4.46,"Acer pseudoplatanus (Sycamore)",,51.414659,-0.649836,4,5698558,663425,30U,
dca1ed59-f42b-4859-b6c1-631de91f5cc7,f99abc79-94d7-4721-b595-f9093d673bcf,2024-10-07T16:02:15.000Z,2024-10-08T11:01:18.000Z,QI,QI,3.9,"Betula pendula (Silver Birch)",,51.414534,-0.649798,4,5698544,663428,30U,
ffd56d86-1513-4895-881f-c662a814ab8d,f99abc79-94d7-4721-b595-f9093d673bcf,2024-10-07T16:03:08.000Z,2024-10-08T11:01:14.000Z,QIV,QIV,4.1,"Acer pseudoplatanus (Sycamore)",,51.414547,-0.649619,4,5698546,663441,30U,
20512dd7-3ff3-4864-8907-11c61a4cf0e8,f99abc79-94d7-4721-b595-f9093d673bcf,2024-10-07T16:02:54.000Z,2024-10-08T11:01:11.000Z,QIII,QIII,2.24,"Acer pseudoplatanus (Sycamore)",,51.414673,-0.649645,4,5698560,663438,30U,
8848763a-4d0c-44ad-883e-c43386bf9227,f99abc79-94d7-4721-b595-f9093d673bcf,2024-10-07T16:02:39.000Z,2024-10-08T11:01:07.000Z,QII,QII,1.93,"Quercus petraea (Sessile Oak)",239,51.414647,-0.649638,4,5698557,663439,30U,
7372d13e-41de-4bcf-b343-6ce79fe33565,f3d5ac35-dee9-44e5-91a2-2069fdb16a47,2024-10-07T16:01:25.000Z,2024-10-08T11:01:01.000Z,QIV,QIV,4.38,"Acer pseudoplatanus (Sycamore)",,51.414537,-0.649458,4,5698546,663452,30U,
e7863949-3a2f-4af2-9209-edfa16f1d8dd,f3d5ac35-dee9-44e5-91a2-2069fdb16a47,2024-10-07T16:01:14.000Z,2024-10-08T11:00:53.000Z,QIII,QIII,5.98,"Acer pseudoplatanus (Sycamore)",,51.414577,-0.649425,4,5698550,663454,30U,
58b85cc8-5630-4b49-9290-d785cbb2d352,f3d5ac35-dee9-44e5-91a2-2069fdb16a47,2024-10-07T16:00:51.000Z,2024-10-08T11:00:50.000Z,QII,QII,6.94,"Acer pseudoplatanus (Sycamore)",,51.414579,-0.649634,4,5698550,663440,30U,
880ee327-4dc9-4f03-91ed-44ce1364ea2a,f3d5ac35-dee9-44e5-91a2-2069fdb16a47,2024-10-07T16:00:30.000Z,2024-10-08T11:00:46.000Z,QI,QI,5.84,"Acer pseudoplatanus (Sycamore)",,51.414509,-0.649578,4,5698542,663444,30U,
32017a1b-f67b-46d0-a358-bc35af78cb8d,426e7915-30a9-427a-be1a-86ad12affeb8,2024-10-07T15:59:47.000Z,2024-10-08T11:00:41.000Z,QIV,QIV,3.47,"Acer pseudoplatanus (Sycamore)",,51.4145,-0.649409,4,5698542,663455,30U,
d81c0017-ea1f-4ad7-8774-7ed46676cee3,426e7915-30a9-427a-be1a-86ad12affeb8,2024-10-07T15:59:17.000Z,2024-10-08T11:00:37.000Z,QIII,QIII,7.67,"Acer pseudoplatanus (Sycamore)",,51.414598,-0.649249,4,5698553,663466,30U,
7ea472ae-6e4b-4dc9-a340-c316543ecc91,426e7915-30a9-427a-be1a-86ad12affeb8,2024-10-07T15:58:58.000Z,2024-10-08T11:00:33.000Z,QII,QII,3.6,"Acer pseudoplatanus (Sycamore)",,51.414583,-0.649415,4,5698551,663455,30U,
5aa835f9-685b-4167-a22a-04fdc2335ab0,426e7915-30a9-427a-be1a-86ad12affeb8,2024-10-07T15:58:43.000Z,2024-10-08T11:00:30.000Z,QI,QI,2.59,"Acer pseudoplatanus (Sycamore)",,51.414519,-0.649333,4,5698544,663461,30U,
e5311953-aae6-4440-b273-f1a3d9ef8aa0,3af70270-4a0b-41a5-9fa7-d2e3794d83f4,2024-10-07T15:58:21.000Z,2024-10-08T11:00:24.000Z,QIV,QIV,3.8,"Acer pseudoplatanus (Sycamore)",,51.414483,-0.649279,4,5698540,663465,30U,
f2e2a742-6c66-4abe-a004-dd17b92cceab,3af70270-4a0b-41a5-9fa7-d2e3794d83f4,2024-10-07T15:58:05.000Z,2024-10-08T11:00:20.000Z,QIII,QIII,3.79,"Acer pseudoplatanus (Sycamore)",,51.414555,-0.649174,4,5698548,663472,30U,
3246d79c-57db-4825-b1ef-7d96d79e1cd9,3af70270-4a0b-41a5-9fa7-d2e3794d83f4,2024-10-07T15:57:47.000Z,2024-10-08T11:00:17.000Z,QII,QII,1.62,"Acer pseudoplatanus (Sycamore)",,51.414586,-0.649286,4,5698551,663464,30U,
45da28ec-db5e-4f82-847b-bd05e85097f3,3af70270-4a0b-41a5-9fa7-d2e3794d83f4,2024-10-07T15:57:34.000Z,2024-10-08T11:00:13.000Z,QI,QI,4.58,"Acer pseudoplatanus (Sycamore)",,51.414499,-0.649317,4,5698542,663462,30U,
4cf60bba-d589-4923-8c3f-e046bfd50eff,694aed19-9800-4b6d-b16c-562f003aec8f,2024-10-07T14:19:10.000Z,2024-10-08T11:00:03.000Z,QIV,QIV,6.73,"Acer pseudoplatanus (Sycamore)",,51.414821,-0.651167,4,5698573,663332,30U,
06827b75-479e-4bb8-889d-1f4d7a329612,694aed19-9800-4b6d-b16c-562f003aec8f,2024-10-07T14:17:14.000Z,2024-10-08T10:59:59.000Z,QIII,QIII,1.74,"Acer pseudoplatanus (Sycamore)",,51.414772,-0.651154,4,5698568,663333,30U,
a44637de-985e-4ac7-8f86-3cb8a1d4183e,694aed19-9800-4b6d-b16c-562f003aec8f,2024-10-07T14:20:09.000Z,2024-10-08T10:59:56.000Z,QII,QII,7.37,"Acer pseudoplatanus (Sycamore)",,51.414782,-0.651141,4,5698569,663334,30U,
6571b662-117c-4309-b72b-689f859728b7,694aed19-9800-4b6d-b16c-562f003aec8f,2024-10-07T14:15:24.000Z,2024-10-08T10:59:52.000Z,QI,QI,4.34,"Crataegus monogyna (Hawthorn)",,51.41482,-0.651015,4,5698574,663343,30U,
b60d140b-3872-413d-8dac-ddd1d7ffd4fe,60105c07-bc76-42f3-b125-000e9d6d9b79,2024-10-07T14:04:25.000Z,2024-10-08T10:59:45.000Z,QIV,QIV,0.47,"Betula pendula (Silver Birch)",,51.414724,-0.651047,4,5698563,663341,30U,
796b48b2-bcdf-401c-8a56-f527bf00167f,60105c07-bc76-42f3-b125-000e9d6d9b79,2024-10-07T14:07:54.000Z,2024-10-08T10:59:40.000Z,QI,QI,3.5,"Betula pendula (Silver Birch)",,51.414772,-0.651074,4,5698568,663339,30U,
1fc6172e-6c84-4738-8df8-88afb31d0d35,60105c07-bc76-42f3-b125-000e9d6d9b79,2024-10-07T14:07:20.000Z,2024-10-08T10:59:36.000Z,QIII,QIII,3.1,"Acer pseudoplatanus (Sycamore)",,51.414777,-0.65107,4,5698569,663339,30U,
162aecd7-9727-4245-abf2-af3031d09367,60105c07-bc76-42f3-b125-000e9d6d9b79,2024-10-07T14:05:26.000Z,2024-10-08T10:59:31.000Z,QII,QII,6.28,"Acer pseudoplatanus (Sycamore)",,51.414624,-0.651062,4,5698552,663340,30U,
15132dc7-07ca-4746-9feb-481b1a0fe425,8e6bf470-50e8-4d1d-8084-aae41ec0086c,2024-10-07T13:56:55.000Z,2024-10-08T10:59:27.000Z,QIV,QIV,9.87,"Betula pendula (Silver Birch)",,51.414782,-0.650953,4,5698569,663347,30U,
